Episode,Reward,Critic Loss,Actor Loss
713,-30.09847899,118.6099091,-8.6976614
713,-23.21304378,107.9000397,-13.12520981
714,-30.02361495,138.8701172,-8.356334686
714,-22.4089526,302.282959,-9.37139225
714,2038.864302,7221.141113,-10.49268055
715,-30.06699188,282.4789124,-12.89403915
716,-29.94556306,140.6832275,-7.728581905
716,-22.80601882,15294.18652,-14.07748032
717,-30.01799196,146.6968689,-7.999462128
717,1377.583686,30916.85547,-11.75962925
718,-29.96491244,7671.753418,-8.716836929
718,2076.453795,237.6164093,-8.56065464
719,-30.12566828,22660.70313,-13.18327713
719,675.8533966,254.4179993,-12.61621857
720,-30.11417507,147.2397461,-7.178377628
720,1376.198926,22942.34375,-9.359963417
721,-30.1240756,78.18941498,-8.449849129
722,-30.02675807,7300.643555,-11.86774826
723,-29.95719162,7860.779297,-9.055098534
723,-25.27147993,15656.52637,-10.43414783
724,-30.14320913,15554.71875,-10.70002556
725,-30.02644697,14766.60449,-10.28321171
725,-24.50828531,7760.974121,-11.86145306
725,-27.2628654,7113.901855,-12.77112103
726,-30.01347617,15262.80273,-13.73205853
726,675.9997332,7861.443848,-10.64643574
727,-30.10199783,6948.390137,-9.92069149
727,-23.17109398,7720.697266,-15.17115974
728,-30.08945353,114.7125473,-14.63434029
728,-23.27572403,227.199295,-13.03277302
729,-30.07696118,14967.01465,-20.11001205
729,679.3875206,7184.040527,-14.99704075
730,-30.14169084,7685.688965,-14.56093025
730,-23.87444912,121.7845535,-18.49488068
731,-30.01858377,15073.30469,-17.02094269
732,-30.00760391,14572.78223,-16.83048248
733,-30.0787596,7621.196289,-18.34486961
734,-30.24641262,129.5158844,-18.70283318
735,-29.97578528,15197.98633,-28.71030426
735,1376.691375,194.3650513,-14.03604412
736,-30.00184514,7703.960938,-15.9440279
736,676.7414642,354.1693115,-16.91977501
737,-29.99680355,266.938385,-16.78035164
737,-22.76814817,14987.83496,-16.29733086
738,-30.01215863,21437.10547,-18.96689224
739,-30.27730015,8015.631836,-21.60635948
739,-22.92088029,85.67383575,-14.73201752
740,-30.05127393,22743.0918,-18.13777924
740,1377.127665,352.5389404,-18.87644768
741,-30.10801727,14456.14355,-20.17790794
741,676.2240401,13876.32129,-18.31613541
742,-29.94992472,241.7292328,-18.49868393
742,-25.43130919,6818.299316,-17.05499458
743,-30.13349907,137.5318146,-13.71392918
743,-21.6098982,198.7689209,-16.10220337
744,-30.03227168,15161.39648,-17.26132584
745,-30.15043983,14604.91406,-15.79276085
746,-30.05674926,15194.1582,-19.73546982
747,-30.18154989,6718.113281,-14.3821497
747,676.7498948,161.9471436,-14.64691448
748,-30.25884003,366.9976807,-19.39643478
748,-24.57329889,15287.64551,-18.84593391
749,-30.04770309,15365,-15.49242973
749,678.4250642,21705.95117,-18.60810852
750,-30.03047062,7710.289551,-18.90355682
751,-30.09339253,144.1859741,-19.65420914
752,-29.99184893,7074.512207,-18.86683273
752,-24.90276799,7574.433105,-16.66286278
753,-30.061257,6963.735352,-15.88876915
753,-22.07255647,15071.87988,-13.40780926
754,-30.12359527,7601.28418,-19.14525986
754,-25.68313615,7554.800293,-15.2523098
755,-29.96168103,7431.595703,-23.41613579
755,2073.657749,183.3320007,-17.80642891
756,-30.08102812,7531.871094,-18.92530823
757,-30.02535589,7459.551758,-23.13991165
757,-24.38528728,7714.354004,-19.0055027
758,-30.13346113,14487.60156,-19.41252136
759,-29.93543481,7034.177734,-18.12288666
759,-21.66751621,28775.80859,-26.24999428
760,-30.16268058,7760.447754,-27.33867073
760,-24.29853001,21354.95117,-20.22741699
761,-29.96749673,341.1336365,-22.85309792
762,-30.06429085,8015.07959,-28.2039814
763,-30.03684148,15360.21582,-26.76638031
764,-30.10628637,13376.85547,-27.86764526
764,1376.104957,7617.114258,-24.03603935
764,1364.892727,7024.808594,-29.74607658
765,-30.09031146,7559.475586,-24.72138023
766,-30.09515532,14872.14844,-21.71079254
766,-27.36241641,468.2182312,-23.71458244
766,1370.935274,6905.393555,-24.70786667
766,1299.74839,316.7661438,-24.49741554
767,-30.07153465,29017.79492,-28.82764435
767,-117.390599,266.5881653,-26.36678123
768,-30.08887057,238.808136,-22.04128075
769,-30.04173192,313.2721558,-20.34760094
769,-26.43504817,13684.95801,-26.86276245
770,-30.03415055,14405.20996,-31.54306984
771,-30.17834506,665.9277954,-20.86386299
772,-30.2168757,7683.797852,-21.73176003
773,-29.9783939,168.4735413,-21.85903549
774,-30.04732749,7722.004395,-22.21001816
775,-30.21118899,28556.50781,-26.76459885
776,-30.07468863,195.281189,-23.44595146
776,-26.72073472,7774.939941,-22.2523613
777,-29.99019805,6852.888184,-22.79644966
778,-30.06038522,483.9657593,-20.60165405
779,-30.0067026,15054.13965,-22.97559929
779,-22.48667831,14773.84961,-27.4642067
779,-91.77431564,14179.36719,-25.08805466
780,-30.05707969,7466.234375,-17.50362206
781,-30.01104365,362.0860596,-22.98582458
782,-29.94594427,15501.39844,-24.91635132
782,-28.16881919,7884.708008,-22.42304802
784,-30.06270724,6812.864746,-24.15114975
784,-28.30770723,14829.5459,-26.45858192
785,-30.122034,175.7284393,-27.33102036
786,-30.14266309,254.6191101,-23.6205368
786,-54.4387074,14457.625,-24.29068947
787,-30.10401568,120.8235092,-26.08496284
788,-30.06221442,233.5419464,-27.44263458
789,-29.97075838,290.0262756,-21.41748619
789,-28.06033457,21655.5,-26.78684235
790,-30.12155506,7349.263184,-26.06964111
790,-175.909052,122.1604843,-20.35326195
791,-30.0352789,7701.772949,-25.38694
792,-30.1425273,7799.507324,-25.64792061
793,-30.03462605,15028.69336,-25.43012619
794,-30.17488711,7436.953125,-19.16372299
795,-30.15850497,14232.69238,-24.75580788
796,-30.03142809,627.401123,-30.17040634
797,-30.04978293,7767.231445,-21.46175957
798,-30.16460095,346.7640381,-25.87594986
799,-30.02689865,50.26824188,-21.52793694
800,-30.10154545,14471.88379,-22.1368885
800,-21.82143692,14312.25879,-24.03196716
801,-30.13723277,7966.105469,-29.42703056
802,-30.07101103,14479.32422,-27.98993683
802,-26.30757938,370.6421204,-22.11888695
803,-30.15006028,156.6684875,-14.21638489
804,-29.96257123,418.9416504,-22.85003853
804,-25.05219449,7671.351563,-18.13316536
805,-30.10271833,14969.44824,-18.42084503
806,-30.07370934,13729.99023,-20.63520813
806,-29.31497414,7211.764648,-25.06493568
807,-30.12223898,14366.96094,-29.54647446
809,-30.17031892,133.8377686,-21.66221237
810,-30.16780795,15157.04492,-26.39919281
810,-25.67796076,7435.036133,-23.85194588
811,-30.15235947,6994.852539,-29.12302208
812,-30.12383576,7629.094727,-25.62170029
813,-29.95664485,7612.77832,-25.65772438
814,-30.11977141,8137.422363,-29.88575172
815,-30.10794701,6774.958496,-25.63650894
816,-30.10705997,8041.763672,-27.97130394
817,-30.10957805,7635.708008,-23.15417671
817,-23.24471354,14045.83105,-29.83421135
818,-30.0098777,203.2615967,-25.65447044
818,-56.95368757,21463.03125,-29.08577347
819,-30.0828479,7539.848633,-24.4246769
820,-30.07521171,7586.226074,-21.01397896
821,-30.06378644,6784.108887,-24.37286568
822,-30.11887969,21913.23242,-20.20598221
823,-30.05501291,7518.433105,-29.8157959
823,-29.51551396,15142.10059,-26.16226578
824,-30.18436648,7545.002441,-24.43338585
825,-30.10716002,7990.771484,-29.31626511
826,-30.17468199,610.4611206,-21.47173309
827,-30.08789406,7852.689941,-29.3216095
828,-30.11633814,6625.270996,-22.53419876
829,-29.99121359,343.0782776,-23.11635971
830,-30.09313626,13878.51953,-24.02110863
831,-30.12026621,732.7111816,-31.64711571
831,-56.66800086,7671.280762,-25.46243668
832,-30.07303636,493.5032654,-28.8286972
833,-30.08996789,318.1113892,-29.70898438
833,-59.06140476,14905.64551,-31.65388107
834,-30.09299624,14148.16016,-32.1067543
834,-24.87875729,151.4935913,-28.44019318
835,-30.11863292,205.0682678,-27.21221924
836,-30.13286445,357.2516174,-18.90332031
837,-30.2166446,226.4390259,-23.75765991
837,-89.05049916,289.0950317,-26.51724625
838,-30.02298357,21531.07227,-26.5887413
838,-24.24994675,6722.675781,-23.04868507
839,-30.154844,21974.41211,-29.82989502
839,-22.51566982,6882.596191,-21.02861214
839,672.9715956,304.0343323,-26.59350014
840,-30.11724298,15526.50488,-23.29278946
840,-23.77782465,20707.0957,-24.71483612
841,-30.03048885,15173.63184,-26.49910545
842,-29.98043268,7888.897949,-28.15805244
842,-23.41106288,7597.966309,-26.55878258
843,-30.0313922,7678.749023,-32.15724182
843,-21.78012322,6717.676758,-33.20717621
844,-30.2271981,7729.365723,-28.37753296
845,-30.06565981,6635.922852,-26.52737236
845,-21.22862139,127.1316376,-27.25257492
846,-30.03844594,732.774292,-28.52283096
846,-21.08689655,7253.36377,-25.3358078
847,-30.05833365,6579.523438,-27.48603439
847,-22.0920597,187.4599457,-24.39108849
848,-30.15234137,14365.50391,-28.27284622
848,-24.4726659,8028.147461,-29.43429947
849,-30.04850916,20774.42578,-29.14302826
849,-52.10946317,325.1523438,-23.96969795
850,-30.13145291,7781.035156,-24.72340584
851,-30.17373445,7794.45752,-32.49716187
851,-22.84382329,7575.708984,-25.84757614
852,-30.06922154,162.3625488,-29.37122154
852,-58.40162779,20182.51367,-28.46132469
853,-30.17575064,7715.873535,-32.62018967
854,-29.98415838,186.4154053,-28.6784935
855,-30.04398598,188.7887115,-30.77197838
855,-150.833021,14988.70117,-28.81400871
856,-30.0532103,23401.04492,-26.58403778
857,-30.09400882,238.746109,-33.5918541
858,-30.00477854,7545.22998,-30.57003212
858,-25.48219558,424.6064758,-22.99221611
859,-30.00502468,7634.026367,-22.09157562
861,-29.9822605,7638.905762,-35.40433121
862,-30.05782165,342.5396423,-26.39972687
863,-30.06730789,15137.3418,-25.94531822
864,-30.10549649,21398.85352,-28.00580215
865,-30.01040723,126.6038971,-32.28991699
866,-30.06955067,15376.0332,-26.49478531
867,-30.23999622,6635.223145,-30.2289257
868,-30.01244012,30113.20898,-34.21255493
869,-30.12939534,6944.5625,-27.35580063
869,-117.6698356,159.412262,-29.27407455
870,-29.99393796,361.6995239,-28.05646133
871,-30.01312948,162.5518036,-24.0181942
871,-24.71608489,201.4916077,-29.47106934
872,-30.04513327,20354.40234,-31.50283432
873,-30.13310229,321.7643433,-30.4554348
873,-28.32664294,7616.336426,-26.8551693
874,-30.09033364,7319.314941,-26.55349731
875,-29.95057062,463.9382629,-20.87246132
876,-30.09213193,328.3771667,-24.62039185
877,-30.05313103,7619.459961,-22.85010147
877,-26.0672004,7655.306152,-25.02005768
878,-30.12573959,108.3460464,-29.00309563
879,-30.07893914,440.0301208,-26.40097237
879,-25.89486489,14163.00977,-27.87245178
880,-30.02791191,22160.83398,-26.39544106
880,-26.03719409,14663.46875,-28.65060806
881,-30.07294837,7638.970703,-27.75774956
881,-85.50323193,503.6544495,-25.33535004
882,-30.22475589,7505.542969,-24.05900574
882,-118.9782113,206.0728607,-21.40313911
883,-30.13631168,117.1564255,-19.42126846
883,-57.63254995,21891.60938,-25.83622169
884,-30.07238501,14328.2832,-24.40338135
885,-30.05553172,15282.81445,-21.59143448
886,-30.12065093,14629.16699,-32.60674286
886,-24.02240746,352.0360718,-30.77834892
887,-30.06852351,53.05782318,-29.30723763
888,-30.17684931,8027.784668,-23.93396759
889,-30.0038107,14981.9668,-29.96959305
890,-30.14748877,22804.03125,-30.73607635
890,-84.57815128,173.2928162,-27.16632652
891,-30.09216372,566.0651245,-28.03725624
892,-30.19188596,36437.92188,-31.60634041
893,-30.16837654,6780.599609,-18.40433311
894,-29.98617392,7749.155762,-30.94860458
895,-30.02930848,22815.36914,-27.71016312
895,-87.82057471,7958.751465,-34.50701523
896,-30.11837655,298.4663696,-29.99832916
897,-29.99203786,7108.305664,-33.4814415
898,-30.1078594,7549.011719,-30.41234589
898,-29.06534711,299.3296509,-28.03289604
899,-30.16532614,7183.72998,-30.12849236
899,-61.67098203,20599.9043,-25.62039375
900,-30.0751559,13955.50195,-22.03125572
900,-32.21602329,28857.69141,-34.78666306
901,-30.01940412,7681.909668,-27.65001678
902,-30.14518223,7811.240723,-28.82423782
903,-30.01763097,7720.845215,-27.78912544
904,-30.00768727,571.5390625,-33.57526779
905,-30.07068724,410.2297058,-32.42479324
905,-90.96305452,14649.94824,-31.73057938
906,-30.06492143,6434.913574,-32.85624313
907,-30.16795936,280.7216492,-31.22893715
908,-30.15542587,7422.049316,-32.17169952
909,-30.28678891,397.5576172,-28.47974777
910,-30.04054209,282.6055298,-29.22050095
911,-30.09247934,7673.327148,-29.26553726
912,-30.02970969,8184.3125,-23.90719032
913,-29.97676587,21645.21289,-35.69558334
914,-30.09088659,14952.35449,-31.79314041
914,-29.56104048,7960.705566,-23.90636063
915,-30.08497611,7856.486816,-33.12466812
916,-30.00462832,7558.64502,-31.99654388
917,-30.05047031,15032.875,-36.13367844
918,-30.09151081,7777.862305,-32.03931427
918,-29.15995318,7557.951172,-26.75127411
919,-30.05077368,7548.038086,-25.82217598
919,-54.49354438,7522.486328,-31.42238235
920,-30.19478096,20065.94531,-37.39893723
921,-30.19108026,20455.07422,-31.40681076
922,-30.15193851,328.4535217,-30.26400757
923,-29.95789296,6679.71582,-36.24794388
924,-30.04458265,7815.115234,-31.54673386
924,-27.04199841,646.7573853,-32.01103973
925,-30.22155681,270.1685791,-33.77088547
925,-86.21079102,1192.39917,-43.92063904
926,-30.09673579,7537.043945,-34.76451874
927,-30.04280459,455.1976013,-42.2079277
928,-30.12825069,6685.268066,-27.96813011
929,-30.11290744,417.8025818,-33.47623825
929,-29.5385722,244.3966064,-31.34978485
930,-30.03499046,13630.32324,-33.38728714
931,-30.04406841,199.7037048,-29.39067078
932,-30.1618578,398.5005798,-35.26756287
933,-30.13846542,6269.759277,-31.13220024
934,-30.07573646,7656.425781,-32.56735229
935,-30.12987453,14133.19434,-26.18709183
935,-29.73513842,457.5522156,-28.50522614
936,-30.09930972,7675.263184,-29.1810379
937,-30.07194498,7277.44873,-25.84264183
938,-30.024952,270.0082703,-30.88168335
939,-30.0608161,7553.500977,-32.66903687
939,-26.26253759,6511.771973,-37.3603363
940,-30.20991297,8033.494629,-27.43181229
941,-30.18444958,7727.839355,-28.92547798
942,-30.05568279,244.8379822,-36.08895874
943,-30.06202465,7549.300293,-27.48155212
944,-29.98527224,382.2694397,-37.41116333
945,-29.99538673,394.1362305,-34.22954941
945,-27.09981406,14887.15039,-28.39955521
946,-30.17750853,233.2134094,-34.37749481
947,-30.11164509,7880.171875,-23.65104294
948,-30.07122557,6310.877441,-24.19054604
949,-30.18756643,199.6331024,-27.50845337
950,-30.00894671,7978.075684,-34.84090424
951,-30.02067982,7736.476074,-36.21744919
952,-30.16240027,14968.74609,-31.39577103
952,-118.0496856,22957.57617,-27.75469971
953,-30.10968937,464.3002014,-39.24193954
954,-30.11280858,341.4750977,-30.33256149
955,-29.98716872,7622.823242,-31.01132202
956,-30.05483587,284.8222046,-37.86539459
956,-25.16249979,385.1662292,-31.62916946
957,-30.06270886,13312.26172,-36.34794617
958,-30.15626733,7937.415527,-36.85565186
958,-26.98020813,6291.068848,-34.03193665
959,-29.99745478,7654.009766,-33.64673233
960,-30.02020286,7920.624512,-31.51825905
961,-30.00426259,13639.60059,-36.72949219
962,-30.01471443,534.4663696,-31.34737015
963,-30.01397477,244.3232117,-24.91466904
964,-30.19613524,21781.67383,-35.99998856
964,-27.11614293,13919.95996,-32.56949997
965,-30.04471644,7731.055176,-36.96633911
966,-30.07290349,15225.0459,-36.5059166
967,-29.96722365,7493.491699,-35.13689804
968,-30.08082384,6999.735352,-35.48972321
969,-30.10082263,8060.012207,-37.85990143
970,-30.12709849,281.0753784,-36.24982452
970,-26.48597243,326.1194153,-32.81063843
971,-30.1572423,300.9886169,-35.68280029
972,-30.11373815,7764.923828,-39.67983246
973,-30.14745946,7739.31543,-37.99482727
974,-30.07568276,812.8344727,-35.26982117
975,-29.97551511,14231.14258,-32.57468796
976,-30.07510825,7809.259277,-34.72072983
977,-30.09692359,13761.23242,-28.45181465
978,-30.12171319,15585.33398,-34.02711487
979,-30.09005101,15044.43457,-29.44432831
980,-30.03434147,13618.95801,-35.46598816
981,-30.15949591,13695.20508,-34.88604736
982,-30.21028743,8179.257813,-38.94452286
983,-30.05344051,485.8636169,-38.34617996
984,-30.06859308,275.551239,-29.44742203
985,-30.20175261,15687.78027,-36.04386139
986,-30.00787368,537.9997559,-35.79741669
987,-30.08141401,313.913208,-23.93964005
988,-30.11841494,7684.70459,-35.70110703
989,-29.96363698,341.5238037,-34.37572479
990,-30.10255592,15377.15918,-39.14391708
991,-30.15917334,7743.714844,-39.63211823
992,-29.98328721,7505.458984,-29.12327003
993,-30.07524513,7920.625977,-33.71483612
994,-29.94312054,7015.70752,-39.34306335
994,-31.94126746,7551.436035,-29.76564598
995,-30.21110526,15204.45117,-29.52921867
996,-30.12645223,22141.2793,-36.36766052
997,-30.1590046,7633.73291,-37.3345108
998,-30.05057454,7451.480957,-37.12432098
999,-30.01938476,254.7483368,-30.45838928
1000,-30.02791227,22566.66602,-39.51777267
1001,-30.00383097,772.1055298,-36.76049805
1002,-30.15182019,6239.12793,-35.62465286
1003,-30.15202636,1094.104126,-40.83666229
1003,-60.77291629,29795.92188,-37.74233246
1004,-30.08399133,8440.693359,-40.96834183
1005,-30.04131447,11905.4502,-33.78479004
1006,-30.10019332,22331.46094,-30.57461548
1007,-30.28190401,7525.792969,-37.18080902
1008,-30.06076291,445.5931396,-33.86989212
1008,-30.46323729,14838.17285,-35.02113342
1009,-30.13666443,124.3483887,-36.68375015
1010,-30.08133001,346.050293,-43.45510101
1011,-29.98830291,433.3895569,-38.25542831
1011,-60.40983998,186.3375854,-40.3469429
1012,-30.05689123,29392.4043,-34.71023178
1013,-30.03759946,13392.91504,-35.312397
1014,-30.22959619,20886.32227,-27.49231148
1015,-30.15095358,14860.74023,-37.49928284
1015,-24.51714913,20212.78516,-39.40982819
1016,-30.16251655,425.5356445,-39.76792908
1016,-27.45330241,7463.962891,-34.88043976
1017,-30.00996447,7826.628418,-36.80821991
1018,-30.14815808,14897.68652,-31.50003433
1019,-29.98370647,199.3372345,-40.1508255
1019,-29.05442094,20653.12891,-43.69508743
1019,-73.32068165,6597.191895,-34.82423782
1020,-30.05979729,6201.732422,-36.72727966
1021,-30.00789786,15296.60156,-44.0989418
1022,-30.09753401,13405.38086,-46.4982605
1023,-30.10074077,900.9753418,-44.45465851
1024,-30.04896326,6417.137695,-38.84716415
1025,-30.09381125,7697.898926,-43.06488419
1026,-30.05188542,7490.378906,-37.29088974
1027,-30.08554157,328.1982727,-42.30228806
1028,-30.1081793,661.2856445,-34.21340179
1029,-30.09563116,8038.763672,-41.59121704
1030,-30.17682936,496.6540222,-34.93254089
1031,-30.13813944,223.2077026,-40.60253143
1032,-30.08978374,14609.78906,-39.03365707
1033,-30.01534236,22702.74219,-48.21728516
1033,-27.20198502,15665.14453,-37.94750595
1034,-30.10875837,480.4897766,-40.73630142
1035,-30.10252191,6632.401855,-43.42205429
1036,-30.05124608,561.3431396,-38.98579025
1037,-30.15429115,7734.786133,-39.48103333
1038,-29.97264133,910.6068726,-38.13567734
1039,-30.170435,7550.055664,-37.36359406
1040,-30.08030411,7768.401367,-36.44861984
1041,-29.95387771,6480.478027,-33.44831085
1041,-25.46880613,28263.29883,-40.70252991
1042,-30.14448895,150.326889,-32.40573883
1043,-30.13764965,22311.17383,-39.91119766
1044,-29.9772985,439.7887268,-38.66810226
1045,-29.99604889,6320.492188,-40.34519196
1046,-30.05933248,21342.11719,-41.51732635
1047,-29.98035689,139.2648468,-34.60690308
1048,-29.97443238,273.4891663,-44.23727798
1049,-29.94568567,793.3670044,-36.64556122
1050,-30.11314588,7474.212402,-32.30389404
1051,-30.13552833,8008.943359,-36.27346802
1052,-30.13728379,22734.08984,-35.41785049
1053,-30.07525567,630.2740479,-34.29397964
1054,-30.13333977,6427.144531,-37.61450577
1055,-29.95223184,15078.58398,-36.20473099
1056,-30.07622362,227.7794037,-38.46907425
1057,-30.10775657,247.7715759,-33.03063202
1058,-29.93915732,6587.009766,-37.48562241
1059,-30.06408137,7641.689453,-41.01432037
1059,-31.88335938,21507.08984,-38.96190262
1060,-30.02126058,8455.016602,-36.47801208
1060,-30.7383792,13227.16406,-37.77108765
1061,-30.1353962,21446.63477,-42.97333908
1062,-30.04807212,287.3443909,-33.21931076
1063,-30.03163824,454.5289307,-39.08321762
1064,-30.13491043,15174.56543,-36.65562439
1065,-30.03590475,14400.89844,-36.91129303
1065,-27.40481913,7645.015625,-39.09594345
1066,-30.07660096,269.6970825,-37.00485229
1067,-30.08316522,7973.26709,-34.60469818
1068,-30.09877183,14584.74414,-42.04009628
1069,-30.07232015,8025.348633,-45.19673538
1069,-26.39189258,7410.621582,-39.9558754
1070,-30.07357865,481.5737,-35.96005249
1071,-30.11324292,7921.412598,-44.51604843
1071,-26.8135976,14643.12305,-36.11639404
1071,-41.93118109,7754.01416,-41.08827209
1072,-29.99060584,349.3483276,-35.84046936
1073,-30.05091969,7213.90625,-39.57183456
1074,-30.00710969,8621.391602,-42.6071701
1074,-28.41055158,7866.818848,-39.70828247
1074,-97.07086225,7641.759766,-40.56346893
1075,-30.06027312,7753.777344,-32.89654541
1076,-30.10775066,20919.63672,-45.51325226
1077,-30.08532254,332.5571899,-40.16784668
1078,-30.17333433,6251.055664,-43.15867615
1079,-30.07940124,7678.945313,-36.31639099
1079,-27.50113999,7560.625977,-38.17848587
1080,-30.14374159,520.0098877,-33.01852417
1081,-30.13707807,22820.57617,-44.03632736
1081,-25.62371323,7922.994141,-35.72087479
1082,-30.05709571,15595.57031,-38.06062698
1083,-30.24362841,8277.364258,-37.92218399
1083,-29.44651647,15650.68457,-44.63943863
1084,-30.1021128,7492.236816,-33.92228317
1085,-30.00672966,14097.99121,-45.30369186
1086,-29.94507211,29078.04883,-42.84601212
1086,-23.81654947,6563.151367,-44.70264053
1087,-30.01616691,7583.334961,-37.86000443
1088,-30.11998055,6946.996582,-41.8615303
1089,-30.08067113,7397.352539,-46.05309296
1089,-23.96149424,1261.543335,-43.74993134
1090,-30.26916673,6277.972656,-51.7473793
1090,-115.9144965,7832.18457,-40.55079651
1091,-30.03811398,15430.89453,-52.46797943
1092,-30.24363368,12941.01563,-51.63644409
1093,-30.11806534,1055.494385,-34.36429596
1094,-29.99534813,294.2397461,-37.91323471
1094,-116.6707942,533.7904663,-43.87120056
1095,-30.15712572,13765.98438,-43.72964096
1096,-30.00055351,5874.065918,-40.23531723
1097,-30.16644984,585.4237061,-52.12075043
1098,-29.98214481,6582.383789,-41.71353912
1098,-28.44252688,6091.931641,-50.23404694
1099,-30.16232292,11342.70215,-44.2283783
1100,-30.17137901,398.4356384,-49.78704834
1101,-29.95809316,7469.144531,-47.40991592
1101,-26.91415768,650.7200928,-43.78075027
1102,-29.99558877,7751.998047,-40.65076065
1103,-30.05975958,14203.5127,-46.31208801
1104,-30.05646872,6417.122559,-35.59475708
1105,-29.99156853,396.9718018,-42.08307648
1105,-26.54943638,486.635437,-42.38570404
1106,-30.17490605,13331.125,-45.05864716
1106,-29.43983385,757.6798706,-37.12798309
1107,-30.06700417,7892.334961,-36.04818726
1108,-30.10788099,6326.787109,-37.20098114
1109,-29.99669934,7645.849609,-41.05812454
1109,-24.33558132,7873.85791,-44.72602844
1110,-30.06652072,16217.23047,-38.59449387
1111,-30.05966684,7443.939453,-44.37387466
1111,-26.53150846,712.7722168,-44.33798981
1112,-30.12435752,194.1501465,-40.42510986
1112,-56.00438106,18538.26953,-46.60742569
1113,-30.06639948,624.9536133,-40.23701859
1113,-26.26921609,7926.692383,-43.70812607
1114,-30.27952494,393.7137451,-49.36175537
1114,-56.68140382,1004.990601,-43.14621353
1115,-30.15783182,22687.05078,-39.79042435
1115,-29.3174104,14858.86914,-43.31057739
1116,-29.99443051,7874.680176,-41.46737671
1117,-30.08405354,631.8151855,-43.53298569
1118,-30.05208128,6118.970215,-44.81566238
1118,-24.51205515,8000.495605,-42.54626846
1119,-29.97115589,15265.14063,-36.05982208
1119,-23.52578491,7593.320313,-45.20341873
1120,-30.17096742,8512.511719,-38.29463577
1121,-30.06921084,8257.170898,-43.42770386
1122,-29.96230749,13024.62207,-49.04084396
1123,-30.1859976,749.0809326,-39.66772079
1124,-30.19778347,176.6841888,-39.05721664
1124,-22.96870984,7925.979492,-37.51612091
1125,-30.02396493,5649.991699,-41.92076492
1125,-53.41847363,343.2199402,-42.24324036
1126,-30.01461319,15455.28223,-47.51993561
1126,-24.27383773,148.0730896,-36.82553101
1127,-30.07899252,15490.80762,-39.32559967
1128,-30.0415247,20547.94531,-37.75252914
1128,-22.25303306,214.5779419,-43.12925339
1129,-30.08877627,7930.371094,-43.58838654
1129,-26.38324406,7800.078125,-46.81279755
1130,-30.06324304,588.5773315,-40.08372498
1131,-30.11901525,14836.97754,-46.42339706
1131,-24.0287267,424.3792419,-43.6751976
1132,-30.06506022,8290.549805,-44.43684387
1132,-24.02409007,12906.41309,-47.62745667
1133,-30.16429086,8251.271484,-43.12096405
1133,-25.23354887,7763.920898,-40.32798767
1134,-30.15152421,663.321167,-52.86782455
1134,-24.27753718,7612.655762,-48.54869843
1135,-30.10557126,432.6814575,-40.39284134
1135,-25.14891974,91.77671051,-37.86042023
1136,-30.03879134,677.1090698,-43.17610931
1137,-30.14864467,435.129303,-42.11224747
1137,-55.74287239,14134.59277,-46.0656929
1138,-30.12693709,13668.8457,-42.37467957
1138,-25.18471798,216.1368103,-41.75354767
1139,-30.09056246,5709.983398,-43.0712204
1139,-24.32003237,13903.70703,-35.24806595
1140,-30.28206572,8101.299316,-34.87670135
1140,-24.01057266,207.703949,-39.00295258
1140,-242.9243192,460.0473328,-35.85267258
1141,-30.05107387,259.528717,-40.25865173
1141,-21.33245188,7703.565918,-38.33294678
1142,-30.20186112,8304.551758,-39.60201645
1142,-22.89009132,6672.03418,-41.12468338
1143,-30.04064223,445.7999573,-33.93958282
1144,-30.08150772,469.2121277,-42.37453842
1144,-21.88197955,449.897644,-36.80046082
1145,-30.06019122,369.6588745,-32.71640015
1145,-23.79381092,384.1332092,-41.50563812
1146,-30.17642639,7790.391113,-39.18014145
1147,-30.18513641,8018.331055,-42.48430634
1147,-23.51501617,7923.306641,-41.77150345
1148,-30.01047465,561.7883301,-40.07327271
1148,-23.12983392,617.6864014,-36.14899063
1148,-88.17771807,325.4932556,-35.35318756
1149,-30.03662978,830.3253784,-45.30886841
1149,-21.53063517,16444.44531,-32.74611282
1150,-29.94845637,13224.94336,-40.72724533
1150,-23.22361545,8320.111328,-46.63095856
1150,-122.8952953,5974.889648,-38.78068161
1151,-30.12897073,8720.444336,-42.37060165
1151,-25.40011626,5908.837891,-43.002388
1151,-23.25188064,5637.138184,-46.57733154
1152,-30.05634377,545.442627,-39.57797623
1152,-25.25644213,547.6751709,-33.80778503
1153,-30.14086071,329.6946411,-40.05686569
1153,-22.68560248,15057.73242,-46.98669434
1154,-30.10052396,519.2063599,-44.74191284
1154,-23.1205991,13320.03125,-47.31208038
1155,-30.09872172,693.829895,-39.29589844
1155,-23.23720854,652.3168945,-45.73102188
1156,-30.03371962,592.1871338,-43.42727661
1157,-30.0715795,21324.37109,-46.81326294
1157,-25.40685043,534.7265015,-42.7658577
1158,-30.04981105,304.6531067,-39.04961777
1158,-24.49198989,5781.045898,-48.18690109
1159,-30.00791355,8672.429688,-34.63484955
1160,-30.14990444,110.3989716,-41.69492722
1160,-24.2477146,254.2651672,-43.44687271
1160,-147.7338015,466.9388428,-36.18834686
1160,-150.0010712,423.9998474,-33.96995926
1160,-152.0386428,173.617569,-43.7065239
1160,-154.4478779,7791.041504,-33.56197357
1160,-156.9593775,671.367981,-37.86982727
